id,event_date,event_name,category,place,location,point,start,end,start_mo,start_year,end_mo,end_year,lon,lat
440,2019-03-23,Teresa,Spektakle teatralne,"Teatr Barakah, ul. Paulińska 28","Teatr Barakah, Paulińska, Kazimierz, Stare Miasto, Kraków, małopolskie, 31-065, RP","[50.0501923, 19.9404723]",2019/03/23,,3,2019,,,50.0501923,19.9404723
445,2019-03-23,Kino przyjazne sensorycznie,Pokazy filmowe, al. Pokoju 44 Krakow,"FUP Kraków 49, 44, Aleja Pokoju, Czyżyny, Kraków, małopolskie, 31-557, RP","[50.0638331, 19.9828747]",2019/03/23,,3,2019,,,50.0638331,19.9828747
446,2019-03-23,Na początku i na końcu czasu,Spektakle teatralne,"Teatr Ludowy – Scena Pod Ratuszem, Rynek Główny 1","Scena pod Ratuszem, 1, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.0614753, 19.9363219]",2019/03/23,,3,2019,,,50.0614753,19.9363219
448,2019-03-23,"Dynastie bez tajemnic, czyli życie codzienne Jagiellonów i Wazów - cz. 2. Wawelskie spotkania z historią i sztuką","Wykłady, spacery i warsztaty artystyczne","Zamek Królewski na Wawelu, Wawel 5","Wawel, Zamek Królewski na Wawelu, Stare Miasto, Kraków, małopolskie, 31-001, RP","[50.0532652, 19.9345619]",2019/03/23,,3,2019,,,50.0532652,19.9345619
451,2019-03-25,Teksty przed korektą: „Pusty las”. Spotkanie z Moniką Sznajderman,Spotkania i wykłady literackie, ul. Tarłowska 12 Krakow,"12, Tarłowska, Nowy Świat, Stare Miasto, Kraków, małopolskie, 31-102, RP","[50.05708225, 19.9311847573445]",2019/03/25,,3,2019,,,50.05708225,19.9311847573445
452,2019-03-25,"Bez wyjścia – Tremiszewska, Pakosz, Śliwiński",Inne przedstawienia, ul. Dajwór 3 Krakow,"Artefakt Cafe, 3, Dajwór, Kazimierz, Stare Miasto, Kraków, małopolskie, 31-052, RP","[50.0522024, 19.9489755]",2019/03/25,,3,2019,,,50.0522024,19.9489755
453,2019-03-23,Pokaz filmu „Kobieta i pięć słoni”,Pokazy filmowe,"Małopolski Ogród Sztuki, ul. Rajska 12","Małopolski Ogród Sztuki, 12, Rajska, Piasek, Stare Miasto, Kraków, małopolskie, 31-124, RP","[50.06427485, 19.929810871176]",2019/03/23,,3,2019,,,50.06427485,19.929810871176
454,2019-03-25,Ślub doskonały,Spektakle teatralne,"Opera Krakowska, ul. Lubicz 48","Opera Krakowska, 48, Lubicz, Wesoła, Grzegórzki, Kraków, małopolskie, 31-512, RP","[50.065927, 19.9561894373848]",2019/03/25,,3,2019,,,50.065927,19.9561894373848
456,2019-03-24,Wieczór poezji w RockShot Pub,Inne wydarzenia literackie, ul. Grodzka 42 Krakow,"42, Grodzka, Stare Miasto, Kraków, małopolskie, 31-044, RP","[50.0578489, 19.9382158]",2019/03/24,,3,2019,,,50.0578489,19.9382158
458,2019-03-24,Jaś i Małgosia,Spektakle teatralne, Rynek Główny 27 Krakow,"Piwnica Pod Baranami, 27, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.0616022, 19.9353977]",2019/03/24,,3,2019,,,50.0616022,19.9353977
461,2019-03-24,Wystawa na ekranie w Kinie Mikro,Cykle filmowe, ul. Lea 5 Krakow,"Ulica, Nowa Huta, Kraków, małopolskie, 31-999, RP","[50.1130345, 20.1831824]",2019/03/24,,3,2019,,,50.1130345,20.1831824
462,2019-03-24,Spotkania z piosenką,Muzyka rozrywkowa, al. Jana Pawła II 232 Krakow,"Marchewka Bistro, 232, Aleja Jana Pawła II, Mogiła, Nowa Huta, Kraków, małopolskie, 31-913, RP","[50.0702498, 20.034565]",2019/03/24,,3,2019,,,50.0702498,20.034565
463,2019-03-24,Koncerty u św. Marcina,Muzyka klasyczna, ul. Grodzka 58 Krakow,"Warto, 58, Grodzka, Stare Miasto, Kraków, małopolskie, 31-044, RP","[50.0557259, 19.9383939]",2019/03/24,,3,2019,,,50.0557259,19.9383939
465,2019-03-24,Hunter w ZetPeTe,Muzyka rozrywkowa, ul. Dolnych Młynów 10 Krakow,"Dolnych Młynów, Piasek, Stare Miasto, Kraków, małopolskie, 31-127, RP","[50.0649239, 19.9274825]",2019/03/24,,3,2019,,,50.0649239,19.9274825
466,2019-03-24,Jedyna Rewia Drag Queen – Królowe Dancingu,Inne przedstawienia,"Teatr Barakah, ul. Paulińska 28","Teatr Barakah, Paulińska, Kazimierz, Stare Miasto, Kraków, małopolskie, 31-065, RP","[50.0501923, 19.9404723]",2019/03/24,,3,2019,,,50.0501923,19.9404723
467,2019-03-24,Poranki w Operze Krakowskiej,Dziecięce warsztaty,"Opera Krakowska, ul. Lubicz 48","Opera Krakowska, 48, Lubicz, Wesoła, Grzegórzki, Kraków, małopolskie, 31-512, RP","[50.065927, 19.9561894373848]",2019/03/24,,3,2019,,,50.065927,19.9561894373848
469,2019-03-24,Rocznica utworzenia i likwidacji getta w Krakowie w Galicji,Spotkania i slajdowiska,"Żydowskie Muzeum Galicja, ul. Dajwór 18","Żydowskie Muzeum Galicja, 18, Dajwór, Kazimierz, Stare Miasto, Kraków, małopolskie, 31060, RP","[50.0508571, 19.9496775]",2019/03/24,,3,2019,,,50.0508571,19.9496775
470,2019-03-24,24. Dni Bachowskie,Festiwale muzyczne, ul. Basztowa 8 Krakow,"Ogólnokształcąca Szkoła Muzyczna I stopnia im. I. J. Paderewskiego, 8, Basztowa, Stare Miasto, Kraków, małopolskie, 31-134, RP","[50.0665163, 19.9376670338602]",2019/03/24,,3,2019,,,50.0665163,19.9376670338602
472,2019-03-22,The Soft Moon w ZetPeTe,Muzyka rozrywkowa, ul. Dolnych Młynów 10 Krakow,"Dolnych Młynów, Piasek, Stare Miasto, Kraków, małopolskie, 31-127, RP","[50.0649239, 19.9274825]",2019/03/22,,3,2019,,,50.0649239,19.9274825
474,2019-03-22,Teatr Ludowy: Mistrz i Małgorzata,Spektakle teatralne,"Teatr Ludowy, os. Teatralne 34","Teatr Ludowy, Teatralne, Nowa Huta, Kraków, małopolskie, RP","[50.0812597, 20.03340205]",2019/03/22,,3,2019,,,50.0812597,20.03340205
475,2019-03-22,Proletaryat w Zaścianku,Muzyka rozrywkowa,"Zaścianek, ul. Rostafińskiego 4","Klub Zaścianek, 4, Józefa Rostafińskiego, Miasteczko Studenckie AGH, Krowodrza, Kraków, małopolskie, 30-072, RP","[50.0680544, 19.9054829]",2019/03/22,,3,2019,,,50.0680544,19.9054829
476,2019-03-22,Żabson i White 2115 w Kwadracie,Muzyka rozrywkowa, ul. Skarżyńskiego 1 Krakow,"Skarżyńskiego, Stanisława Skarżyńskiego, Osiedle Dywizjonu 303, Czyżyny, Kraków, małopolskie, 31-866, RP","[50.0839729, 19.9965092]",2019/03/22,,3,2019,,,50.0839729,19.9965092
477,2019-03-22,Cyganeria,Muzyka klasyczna,"Opera Krakowska, ul. Lubicz 48","Opera Krakowska, 48, Lubicz, Wesoła, Grzegórzki, Kraków, małopolskie, 31-512, RP","[50.065927, 19.9561894373848]",2019/03/22,,3,2019,,,50.065927,19.9561894373848
478,2019-03-22,Daria Zawiałow: Helsinki Tour,Muzyka rozrywkowa,"Klub Studio, ul. Budryka 4","Klub Studio, 4, Witolda Budryka, Miasteczko Studenckie AGH, Krowodrza, Kraków, małopolskie, 30-071, RP","[50.0680241, 19.9082544]",2019/03/22,,3,2019,,,50.0680241,19.9082544
480,2019-03-22,Jednoaktówki Janusza Głowackiego,Spektakle teatralne,"Teatr Barakah, ul. Paulińska 28","Teatr Barakah, Paulińska, Kazimierz, Stare Miasto, Kraków, małopolskie, 31-065, RP","[50.0501923, 19.9404723]",2019/03/22,,3,2019,,,50.0501923,19.9404723
483,2019-03-22,Tajemnice Wesela 1900. podsłuchuj/podglądaj/współpracuj,Spektakle teatralne,"Małopolski Ogród Sztuki, ul. Rajska 12","Małopolski Ogród Sztuki, 12, Rajska, Piasek, Stare Miasto, Kraków, małopolskie, 31-124, RP","[50.06427485, 19.929810871176]",2019/03/22,,3,2019,,,50.06427485,19.929810871176
484,2019-03-22,Zwierzenia pornogwiazdy,Spektakle teatralne,"Teatr Ludowy – Scena Pod Ratuszem, Rynek Główny 1","Scena pod Ratuszem, 1, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.0614753, 19.9363219]",2019/03/22,,3,2019,,,50.0614753,19.9363219
485,2019-03-22,Imię róży,Spektakle teatralne,"Teatr im. Juliusza Słowackiego, pl. Świętego Ducha 1","Teatr im. Juliusza Słowackiego, 1, Plac Świętego Ducha, Stare Miasto, Kraków, małopolskie, 31-023, RP","[50.0639468, 19.9430659438399]",2019/03/22,,3,2019,,,50.0639468,19.9430659438399
490,2019-03-22,Solvay Nocą – Marta Zalewska // Cheap Tobacco,Inne koncerty, ul. Zakopiańska 62 Krakow,"Agencja Pocztowa, 62, Zakopiańska, Borek Fałęcki, Łagiewniki-Borek Fałęcki, Kraków, małopolskie, 30-418, RP","[50.0135031, 19.9317634]",2019/03/22,,3,2019,,,50.0135031,19.9317634
491,2019-03-22,Ania z Zielonego Wzgórza,Spektakle teatralne, ul. Skarbowa 2 Krakow,"Teatr Groteska, 2, Skarbowa, Piasek, Stare Miasto, Kraków, małopolskie, 31-121, RP","[50.0631883, 19.9265845]",2019/03/22,,3,2019,,,50.0631883,19.9265845
492,2019-03-22-2019-03-23,Free Solo & The Dawn Wall w Kinie Pod Baranami,Pokazy filmowe,"Kino Pod Baranami, Rynek Główny 27","Kino Pod Baranami, 27, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.061636, 19.9354582]",2019/03/22,2019/03/23,3,2019,3.0,2019.0,50.061636,19.9354582
494,2019-03-21,Chicago,Inne przedstawienia,"Krakowski Teatr Variété, ul. Grzegórzecka 71","Krakowski Teatr  Variété, 71, Grzegórzecka, Grzegórzki, Kraków, małopolskie, 31-559, RP","[50.0568848, 19.9639126]",2019/03/21,,3,2019,,,50.0568848,19.9639126
495,2019-03-21,National Theatre Live w Multikinie,Cykle filmowe,"Multikino, ul. Dobrego Pasterza 128","Multikino, 128, Dobrego Pasterza, Czyżyny, Kraków, małopolskie, 31-479, RP","[50.08915485, 19.9848524156032]",2019/03/21,,3,2019,,,50.08915485,19.9848524156032
496,2019-03-21,Panna Julia,Spektakle teatralne,"Teatr Ludowy – Scena Pod Ratuszem, Rynek Główny 1","Scena pod Ratuszem, 1, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.0614753, 19.9363219]",2019/03/21,,3,2019,,,50.0614753,19.9363219
498,2019-03-21,Syn smoka,Spektakle teatralne,"Teatr Ludowy, os. Teatralne 34","Teatr Ludowy, Teatralne, Nowa Huta, Kraków, małopolskie, RP","[50.0812597, 20.03340205]",2019/03/21,,3,2019,,,50.0812597,20.03340205
500,2019-03-21,Teatr KTO: Stroiciel grzebieni,Spektakle teatralne, ul. Krowoderska 74/13 Krakow,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie, 31-158, RP","[50.0722342, 19.9320463]",2019/03/21,,3,2019,,,50.0722342,19.9320463
501,2019-03-21,Między literaturami. Rozmowy z tłumaczami o pisarzach języka niemieckiego,Inne wydarzenia literackie,"Goethe-Institut Krakau, Rynek Główny 20","Goethe Institut, 20, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-005, RP","[50.060868, 19.9367283]",2019/03/21,,3,2019,,,50.060868,19.9367283
502,2019-03-08-2019-03-22,Stanisław Cholewa. Pozy różnorakie,Wystawy czasowe, ul. Krakowska 41 Krakow,"Krakowska, Kazimierz, Stare Miasto, Kraków, małopolskie, 30-510, RP","[50.0461389, 19.9443497]",2019/03/08,2019/03/22,3,2019,3.0,2019.0,50.0461389,19.9443497
504,2019-03-14-2019-03-21,19. Tydzień Kina Hiszpańskiego,Festiwale i przeglądy filmowe,"Kino Pod Baranami, Rynek Główny 27","Kino Pod Baranami, 27, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.061636, 19.9354582]",2019/03/14,2019/03/21,3,2019,3.0,2019.0,50.061636,19.9354582
505,2019-03-21,Na ludową nutę – warsztaty taneczne dla dzieci,Dziecięce warsztaty,"Opera Krakowska, ul. Lubicz 48","Opera Krakowska, 48, Lubicz, Wesoła, Grzegórzki, Kraków, małopolskie, 31-512, RP","[50.065927, 19.9561894373848]",2019/03/21,,3,2019,,,50.065927,19.9561894373848
506,2019-03-21,Najpiękniejsze Piosenki: Bułat Okudżawa,Muzyka rozrywkowa, al. Jana Pawła II 232 Krakow,"Marchewka Bistro, 232, Aleja Jana Pawła II, Mogiła, Nowa Huta, Kraków, małopolskie, 31-913, RP","[50.0702498, 20.034565]",2019/03/21,,3,2019,,,50.0702498,20.034565
507,2019-03-21,"„Meandry historii, polityki oraz ludzkich losów”",Inne wydarzenia literackie, ul. Opolska 37 Krakow,"Biblioteka Kraków Filia 20, 37, Opolska, Krowodrza, Kraków, małopolskie, 31-276, RP","[50.0908748, 19.9266944]",2019/03/21,,3,2019,,,50.0908748,19.9266944
508,2019-03-21,"Spacery, nie tylko historyczne: Andrzej Średniawski – ludowiec",Spacery i zwiedzanie, ul. Mikołajska 2 Krakow,"Śródmiejski Ośrodek Kultury w Krakowie, 2, Mikołajska, Stare Miasto, Kraków, małopolskie, 31-027, RP","[50.0616883, 19.940767]",2019/03/21,,3,2019,,,50.0616883,19.940767
509,2019-03-21,„Poezja na dwa głosy – spotkanie dla seniorów”,Inne wydarzenia literackie, os. Młodości 8 Krakow,"Biblioteka Kraków Filia 54, 8, Osiedle Młodości, Młodości, Nowa Huta, Kraków, małopolskie, 31-908, RP","[50.0672614, 20.0500864]",2019/03/21,,3,2019,,,50.0672614,20.0500864
510,2019-03-21,„Wieczystym tryskam źródłem” Marii Baścik,Inne wydarzenia literackie, ul. Królewska 59 Krakow,"Biblioteka Kraków Filia 21, 59, Królewska, Łobzów, Krowodrza, Kraków, małopolskie, 30-831, RP","[50.073512, 19.9149277]",2019/03/21,,3,2019,,,50.073512,19.9149277
511,2019-03-21,Czytadełko – „zabawa w czytanie” dla maluchów z rodzicami,Akcje czytelnicze, ul. Bagrowa 80 Krakow,"80, Bagrowa, Płaszów, Podgórze, Kraków, małopolskie, 30-731, RP","[50.0353526, 19.9996355]",2019/03/21,,3,2019,,,50.0353526,19.9996355
512,2019-03-20,Ładne kwiatki,Spektakle teatralne, ul. Skarbowa 2 Krakow,"Teatr Groteska, 2, Skarbowa, Piasek, Stare Miasto, Kraków, małopolskie, 31-121, RP","[50.0631883, 19.9265845]",2019/03/20,,3,2019,,,50.0631883,19.9265845
513,2019-03-20,6. Krakowska Wiosna Wiolonczelowa,Festiwale muzyczne, ul. Basztowa 8 Krakow,"Ogólnokształcąca Szkoła Muzyczna I stopnia im. I. J. Paderewskiego, 8, Basztowa, Stare Miasto, Kraków, małopolskie, 31-134, RP","[50.0665163, 19.9376670338602]",2019/03/20,,3,2019,,,50.0665163,19.9376670338602
514,2019-03-20,Matinées – koncerty edukacyjne dla juniorów i seniorów,Muzyka klasyczna, ul. Nadwiślańska 2 Krakow,"Nadwiślańska, Podgórze, Kraków, małopolskie, 30-527, RP","[50.048087, 19.9543259]",2019/03/20,,3,2019,,,50.048087,19.9543259
515,2019-03-20,Wyzwolenie,Spektakle teatralne,"Teatr im. Juliusza Słowackiego, pl. Świętego Ducha 1","Teatr im. Juliusza Słowackiego, 1, Plac Świętego Ducha, Stare Miasto, Kraków, małopolskie, 31-023, RP","[50.0639468, 19.9430659438399]",2019/03/20,,3,2019,,,50.0639468,19.9430659438399
516,2019-03-20,Dojrzałe kino,Cykle filmowe,"Kino Pod Baranami, Rynek Główny 27","Kino Pod Baranami, 27, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.061636, 19.9354582]",2019/03/20,,3,2019,,,50.061636,19.9354582
517,2019-03-20,Literatura u Mehoffera,Inne wydarzenia literackie,"Dom Józefa Mehoffera, ul. Krupnicza 26","Dom Józefa Mehoffera, 26, Krupnicza, Piasek, Stare Miasto, Kraków, małopolskie, 31-123, RP","[50.06327675, 19.9284808179711]",2019/03/20,,3,2019,,,50.06327675,19.9284808179711
518,2019-03-20,Dyskusyjny Klub Książki dla Dorosłych,Inne wydarzenia literackie, os. Bohaterów Września 26 Krakow,"Biblioteka Kraków Filia 48, 26, Osiedle Bohaterów Września, Mistrzejowice, Kraków, małopolskie, 31-621, RP","[50.0984773, 20.0122588]",2019/03/20,,3,2019,,,50.0984773,20.0122588
519,2019-03-20,"„Ciemno, prawie noc” - premiera z udziałem twórców w KPB",Pokazy filmowe,"Kino Pod Baranami, Rynek Główny 27","Kino Pod Baranami, 27, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.061636, 19.9354582]",2019/03/20,,3,2019,,,50.061636,19.9354582
520,2019-03-19,Lokomotywą przez świat,Spektakle teatralne,"Teatr Ludowy – Scena Stolarnia, os. Teatralne 23","Teatr Ludowy - Scena Stolarnia, 23, Osiedle Teatralne, Teatralne, Nowa Huta, Kraków, małopolskie, 31-946, RP","[50.0802195, 20.0321366]",2019/03/19,,3,2019,,,50.0802195,20.0321366
521,2019-03-19,Religia jako fenomen kultury,Spotkania i slajdowiska, ul. Sokolska 13 Krakow,"13, Sokolska, Podgórze, Kraków, małopolskie, 30-510, RP","[50.0443945, 19.9454424]",2019/03/19,,3,2019,,,50.0443945,19.9454424
523,2019-03-21,DKF Kropka: „Frances Ha”,Pokazy filmowe,"Kino Sfinks, os. Górali 5","Kino Studyjne Sfinks, 5, Osiedle Górali, Górali, Nowa Huta, Kraków, małopolskie, 31-959, RP","[50.0796961, 20.0364203]",2019/03/21,,3,2019,,,50.0796961,20.0364203
524,2019-03-20,Sinfonietta po krakowsku: Jakub Frączek,Muzyka klasyczna, ul. Zwierzyniecka 1 Krakow,"Filharmonia Krakowska imienia Karola Szymanowskiego, 1, Zwierzyniecka, Nowy Świat, Stare Miasto, Kraków, małopolskie, 31-103, RP","[50.05885215, 19.9327404472737]",2019/03/20,,3,2019,,,50.05885215,19.9327404472737
525,2019-03-20,Warsztaty muzyczne w klubie Malwa,Dziecięce warsztaty, ul. Dobrego Pasterza 6 Krakow,"Dobrego Pasterza, Prądnik Czerwony, Kraków, małopolskie, RP","[50.08973195, 19.9586575589055]",2019/03/20,,3,2019,,,50.08973195,19.9586575589055
528,2019-03-19,Sarenki,Spektakle teatralne,"Teatr Ludowy – Scena Pod Ratuszem, Rynek Główny 1","Scena pod Ratuszem, 1, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.0614753, 19.9363219]",2019/03/19,,3,2019,,,50.0614753,19.9363219
529,2019-03-19,Rok z życia codziennego w Europie Środkowo-Wschodniej,Spektakle teatralne, ul. Starowiślna 21 Krakow,"Starowiślna, Wesoła, Stare Miasto, Kraków, małopolskie, RP","[50.057277, 19.9459750367387]",2019/03/19,,3,2019,,,50.057277,19.9459750367387
531,2019-03-19,Dzienniki gwiazdowe,Spektakle teatralne, ul. Skarbowa 2 Krakow,"Teatr Groteska, 2, Skarbowa, Piasek, Stare Miasto, Kraków, małopolskie, 31-121, RP","[50.0631883, 19.9265845]",2019/03/19,,3,2019,,,50.0631883,19.9265845
532,2019-03-19,Pyza na polskich dróżkach,Spektakle teatralne,"Teatr Ludowy, os. Teatralne 34","Teatr Ludowy, Teatralne, Nowa Huta, Kraków, małopolskie, RP","[50.0812597, 20.03340205]",2019/03/19,,3,2019,,,50.0812597,20.03340205
533,2019-03-19,„Moje czytanie Lalki Bolesława Prusa”,Spotkania i wykłady literackie, ul. Królewska 59 Krakow,"Biblioteka Kraków Filia 21, 59, Królewska, Łobzów, Krowodrza, Kraków, małopolskie, 30-831, RP","[50.073512, 19.9149277]",2019/03/19,,3,2019,,,50.073512,19.9149277
535,2019-03-19,„MCK dostępne”,Spacery i zwiedzanie,"Międzynarodowe Centrum Kultury, Rynek Główny 25","Międzynarodowe Centrum Kultury, 25, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.061169, 19.9356011]",2019/03/19,,3,2019,,,50.061169,19.9356011
537,2019-03-19,Pyza na polskich dróżkach (Teatr Zagłębia z Sosnowca),Inne przedstawienia, al. Jana Pawła II 232 Krakow,"Marchewka Bistro, 232, Aleja Jana Pawła II, Mogiła, Nowa Huta, Kraków, małopolskie, 31-913, RP","[50.0702498, 20.034565]",2019/03/19,,3,2019,,,50.0702498,20.034565
539,2019-03-19,Stand-up Radiowcy Bez Cenzury,Kabaret, ul. Zakopiańska 62 Krakow,"Agencja Pocztowa, 62, Zakopiańska, Borek Fałęcki, Łagiewniki-Borek Fałęcki, Kraków, małopolskie, 30-418, RP","[50.0135031, 19.9317634]",2019/03/19,,3,2019,,,50.0135031,19.9317634
540,2019-03-19,Paderewski. Fantazja i legenda,Spektakle taneczne,"Krakowski Teatr Variété, ul. Grzegórzecka 71","Krakowski Teatr  Variété, 71, Grzegórzecka, Grzegórzki, Kraków, małopolskie, 31-559, RP","[50.0568848, 19.9639126]",2019/03/19,,3,2019,,,50.0568848,19.9639126
541,2019-03-19,Promocja książki Magdaleny Śmiei,Spotkania i wykłady literackie, ul. Oleandry 3 Krakow,"Jagiellonka-lunch Bar, 3, Oleandry, Czarna Wieś, Krowodrza, Kraków, małopolskie, 30-059, RP","[50.0611241, 19.9221302]",2019/03/19,,3,2019,,,50.0611241,19.9221302
542,2019-03-17,Rome: Heliodoro Tour,Muzyka rozrywkowa, ul. Dolnych Młynów 10 Krakow,"Dolnych Młynów, Piasek, Stare Miasto, Kraków, małopolskie, 31-127, RP","[50.0649239, 19.9274825]",2019/03/17,,3,2019,,,50.0649239,19.9274825
544,2019-03-17,Minispotkania ze sztuką na tarasie MCK,Dziecięce warsztaty,"Międzynarodowe Centrum Kultury, Rynek Główny 25","Międzynarodowe Centrum Kultury, 25, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.061169, 19.9356011]",2019/03/17,,3,2019,,,50.061169,19.9356011
545,2019-03-17,Dzieci z Dworca ZOO,Spektakle teatralne,"Teatr Barakah, ul. Paulińska 28","Teatr Barakah, Paulińska, Kazimierz, Stare Miasto, Kraków, małopolskie, 31-065, RP","[50.0501923, 19.9404723]",2019/03/17,,3,2019,,,50.0501923,19.9404723
546,2019-03-17,Sąsiedzi,Spektakle teatralne,"Teatr Ludowy – Scena Pod Ratuszem, Rynek Główny 1","Scena pod Ratuszem, 1, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.0614753, 19.9363219]",2019/03/17,,3,2019,,,50.0614753,19.9363219
547,2019-03-17,Trzy siostry,Spektakle teatralne, ul. Starowiślna 55/6 Krakow,"Starowiślna, Kazimierz, Stare Miasto, Kraków, małopolskie, 31-037, RP","[50.0536589, 19.9484026]",2019/03/17,,3,2019,,,50.0536589,19.9484026
548,2019-03-17,Impro Supernova,Kabaret, Gazowa 21 Krakow,"21, Gazowa, Kazimierz, Stare Miasto, Kraków, małopolskie, 31-060, RP","[50.0476989, 19.9473012]",2019/03/17,,3,2019,,,50.0476989,19.9473012
549,2019-03-17,"Teatr KTO: Sprzedam dom, w którym już nie mogę mieszkać",Spektakle teatralne, ul. Krowoderska 74/13 Krakow,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie, 31-158, RP","[50.0722342, 19.9320463]",2019/03/17,,3,2019,,,50.0722342,19.9320463
551,2019-03-17,Czytamy i oglądamy w Agrafce,Cykle filmowe, ul. Krowoderska 8 Krakow,"Polska YMCA - Ognisko w Krakowie, 8, Krowoderska, Stare Miasto, Kraków, małopolskie, 31-141, RP","[50.0673969, 19.9376082]",2019/03/17,,3,2019,,,50.0673969,19.9376082
552,2019-03-17,Mała Kika,Cykle filmowe,"Kinokawiarnia KIKA, ul. Krasickiego 18","Kinokawiarnia Kika, 18, Ignacego Krasickiego, Podgórze, Kraków, małopolskie, 30-503, RP","[50.0418096, 19.9406074]",2019/03/17,,3,2019,,,50.0418096,19.9406074
553,2019-03-17,Wind Dancer,Spektakle taneczne, al. Jana Pawła II 232 Krakow,"Marchewka Bistro, 232, Aleja Jana Pawła II, Mogiła, Nowa Huta, Kraków, małopolskie, 31-913, RP","[50.0702498, 20.034565]",2019/03/17,,3,2019,,,50.0702498,20.034565
556,2019-03-17,"Jacek i Placek, czyli o dwóch takich, co ukradli księżyc",Inne przedstawienia, Rynek Główny 27 Krakow,"Piwnica Pod Baranami, 27, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.0616022, 19.9353977]",2019/03/17,,3,2019,,,50.0616022,19.9353977
557,2019-03-17,Baranki dzieciom,Cykle filmowe,"Kino Pod Baranami, Rynek Główny 27","Kino Pod Baranami, 27, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.061636, 19.9354582]",2019/03/17,,3,2019,,,50.061636,19.9354582
558,2019-03-17,Koncert Orkiestry Kameralnej Akademii Muzycznej w Krakowie,Muzyka klasyczna, ul. Basztowa 8 Krakow,"Ogólnokształcąca Szkoła Muzyczna I stopnia im. I. J. Paderewskiego, 8, Basztowa, Stare Miasto, Kraków, małopolskie, 31-134, RP","[50.0665163, 19.9376670338602]",2019/03/17,,3,2019,,,50.0665163,19.9376670338602
560,2019-03-18,Wieloryb The Globe,Spektakle teatralne,"Teatr Łaźnia Nowa, os. Szkolne 25","Teatr Łaźnia Nowa, 25, Osiedle Szkolne, Szkolne, Nowa Huta, Kraków, małopolskie, 31-977, RP","[50.0782215, 20.0479478]",2019/03/18,,3,2019,,,50.0782215,20.0479478
561,2019-03-18,Kino Latino w KFK,Cykle filmowe, ul. Mikołajska 2 Krakow,"Śródmiejski Ośrodek Kultury w Krakowie, 2, Mikołajska, Stare Miasto, Kraków, małopolskie, 31-027, RP","[50.0616883, 19.940767]",2019/03/18,,3,2019,,,50.0616883,19.940767
562,2019-03-18,SABAS,Spotkania i wykłady literackie, ul. Papiernicza 2 Krakow,"Restauracja Dwór Kościuszko, 2, Papiernicza, Prądnik Biały, Kraków, małopolskie, 31-221, RP","[50.0917106, 19.9405208]",2019/03/18,,3,2019,,,50.0917106,19.9405208
563,2019-03-18,Klub Podróżników Śródziemie,Spotkania i slajdowiska,"Arteteka Wojewódzkiej Biblioteki Publicznej, ul. Rajska 12","Arteteka Wojewódzkiej Biblioteki Publicznej, 12, Rajska, Piasek, Stare Miasto, Kraków, małopolskie, 31-124, RP","[50.0642955, 19.9299277]",2019/03/18,,3,2019,,,50.0642955,19.9299277
564,2019-03-18,Jerzy Turowicz in Memoriam,Spotkania i slajdowiska, ul. Meiselsa 17 Krakow,"Centrum Kultury Żydowskiej, 17, Beera Meiselsa, Kazimierz, Stare Miasto, Kraków, małopolskie, 31-059, RP","[50.0513734, 19.9443835]",2019/03/18,,3,2019,,,50.0513734,19.9443835
565,2019-03-18,Zmora,Spektakle teatralne, ul. Kanonicza 1 Krakow,"Pałac Biskupa Samuela Maciejowskiego, 1, Kanonicza, Stare Miasto, Kraków, małopolskie, 30-001, RP","[50.05746295, 19.9373435845327]",2019/03/18,,3,2019,,,50.05746295,19.9373435845327
566,2019-03-18,Anna Ciarkowska | Empik Bonarka,Spotkania i wykłady literackie,"empik (Bonarka), ul. Kamieńskiego 11","Empik, 11, Generała Henryka Kamieńskiego, Bonarka City Center, Podgórze Duchackie, Kraków, małopolskie, 30-644, RP","[50.0284638, 19.9536019]",2019/03/18,,3,2019,,,50.0284638,19.9536019
