,x,y,label,href,title,author
0,1.8245972,1.0636753,"['2000', 'graffiti', 'Street art']",./artworks/images/Police_Banksy.jpg,Police,Banksy
1,1.8100706,1.0951561,"['2001', 'graffiti', 'Street art']",./artworks/images/Insane Clown_Banksy.jpg,Insane Clown,Banksy
2,1.8528475,1.0900592,"['2002', 'graffiti', 'Street art']",./artworks/images/Laugh Now_Banksy.jpg,Laugh Now,Banksy
3,1.7751153,1.14367,"['2003', 'MelbourneAustralia', 'graffiti', 'Street art']",./artworks/images/Parachuting Rat_Banksy.jpg,Parachuting Rat,Banksy
4,1.784513,1.133372,"['2003', 'graffiti', 'Street art']",./artworks/images/Think Tank_Banksy.jpg,Think Tank,Banksy
5,1.8458328,1.1058197,"['2004', 'graffiti', 'Street art']","./artworks/images/Brick Lane, East End_Banksy.jpg","Brick Lane, East End",Banksy
6,1.899809,1.1135342,"['2005', 'graffiti', 'Street art']",./artworks/images/Bethlehem_Banksy.jpg,Bethlehem,Banksy
7,1.8998055,1.1135329,"['2005', 'graffiti', 'Street art']",./artworks/images/Death_Banksy.jpg,Death,Banksy
8,1.899809,1.113534,"['2005', 'graffiti', 'Street art']",./artworks/images/Hitchhiker to Anywhere Archway_Banksy.jpg,Hitchhiker to Anywhere Archway,Banksy
9,1.014866,0.7462701,"['2005', 'installation', 'Conceptual Art']",./artworks/images/Vandalised Phone Box_Banksy.jpg,Vandalised Phone Box,Banksy
10,0.99823236,0.6012541,"['2006', 'portrait', 'Conceptual Art']",./artworks/images/Pie Face_Banksy.jpg,Pie Face,Banksy
11,0.9985049,0.6849025,"['2006', 'installation', 'Conceptual Art']",./artworks/images/Warning Sign_Banksy.jpg,Warning Sign,Banksy
12,1.4668456,0.4980153,"['2007', 'figurative', 'Conceptual Art']",./artworks/images/I Can't Believe You Morons Actually Buy This Shit_Banksy.jpg,I Can't Believe You Morons Actually Buy This Shit,Banksy
13,1.4852585,0.5076592,"['2007', 'figurative', ['Conceptual Art', ' Street art'], ['Conceptual Art', ' Street art']]",./artworks/images/Keep It Spotless (Defaced Hirst)_Banksy.jpg,Keep It Spotless (Defaced Hirst),Banksy
14,1.466847,0.49799502,"['2007', 'figurative', 'Conceptual Art']",./artworks/images/Ruined Landscape_Banksy.jpg,Ruined Landscape,Banksy
15,1.856863,1.0082859,"['2008', 'graffiti', 'Street art']",./artworks/images/Girl seized by an ATM_Banksy.jpg,Girl seized by an ATM,Banksy
16,1.8568562,1.0082952,"['2008', 'graffiti', 'Street art']",./artworks/images/It's Not A Race_Banksy.jpg,It's Not A Race,Banksy
17,1.8568689,1.0082867,"['2008', 'graffiti', 'Street art']",./artworks/images/No Loitering_Banksy.jpg,No Loitering,Banksy
18,1.8618395,0.98531544,"['2008', 'graffiti', ['Conceptual Art', ' Street art'], ['Conceptual Art', ' Street art']]",./artworks/images/One nation under CCTV_Banksy.jpg,One nation under CCTV,Banksy
19,-0.16733965,-0.5617756,"['', 'genre painting', 'Conceptual Art']",./artworks/images/Agency Job_Banksy.jpg,Agency Job,Banksy
20,1.759429,1.0473521,"['', 'graffiti', 'Street art']",./artworks/images/Naked Man_Banksy.jpg,Naked Man,Banksy
21,1.6856513,1.0419894,"['', 'installation', 'Street art']",./artworks/images/Red Carpet Dinner Service_Banksy.jpg,Red Carpet Dinner Service,Banksy
22,1.7667346,1.0484283,"['', 'graffiti', 'Street art']",./artworks/images/Shop Until You Drop_Banksy.jpg,Shop Until You Drop,Banksy
23,1.7537546,1.0707846,"['', 'graffiti', 'Street art']","./artworks/images/Swinger, New Orleans_Banksy.jpg","Swinger, New Orleans",Banksy
24,1.7537546,1.0707846,"['', 'graffiti', 'Street art']",./artworks/images/Girl with balloon_Banksy.jpg,Girl with balloon,Banksy
25,1.7639832,1.0682625,"['', 'graffiti', 'Street art']",./artworks/images/Flower thrower_Banksy.jpg,Flower thrower,Banksy
26,1.7471064,1.0582848,"['', 'graffiti', 'Street art']",./artworks/images/French maid_Banksy.jpg,French maid,Banksy
27,1.759429,1.0473521,"['', 'graffiti', 'Street art']",./artworks/images/Haring dog_Banksy.jpg,Haring dog,Banksy
28,1.7689521,1.0612249,"['', 'graffiti', 'Street art']",./artworks/images/Stop and Search_Banksy.jpg,Stop and Search,Banksy
29,0.30834228,0.5043361,"['1955', 'installation', 'Neo-Dada']",./artworks/images/Tokyo Work_Atsuko Tanaka.jpg,Tokyo Work,Atsuko Tanaka
30,0.30823675,0.5057584,"['1956', 'installation', 'Neo-Dada']",./artworks/images/Electric Dress_Atsuko Tanaka.jpg,Electric Dress,Atsuko Tanaka
31,0.8680794,1.4241737,"['1961', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Atsuko Tanaka.jpg,Untitled,Atsuko Tanaka
32,0.87593585,1.4845926,"['1963', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Atsuko Tanaka.jpg,Untitled,Atsuko Tanaka
33,0.83879817,1.4640267,"['1964', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Atsuko Tanaka.jpg,Untitled,Atsuko Tanaka
34,0.9510149,1.5219976,"['1976', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Atsuko Tanaka.jpg,Untitled,Atsuko Tanaka
35,0.9369688,1.4410089,"['1980', 'abstract', 'Abstract Expressionism']",./artworks/images/1980 - D4_Atsuko Tanaka.jpg,1980 - D4,Atsuko Tanaka
36,0.8367379,1.3840247,"['1984', 'abstract', 'Abstract Expressionism']",./artworks/images/77R-‘84_Atsuko Tanaka.jpg,77R-‘84,Atsuko Tanaka
37,0.83678335,1.3840215,"['1984', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Atsuko Tanaka.jpg,Untitled,Atsuko Tanaka
38,0.9042043,1.3750956,"['1989', 'abstract', 'Abstract Expressionism']",./artworks/images/89a_Atsuko Tanaka.jpg,89a,Atsuko Tanaka
39,0.90410155,1.3751018,"['1989', 'abstract', 'Abstract Expressionism']",./artworks/images/89m_Atsuko Tanaka.jpg,89m,Atsuko Tanaka
40,0.8839565,1.4476833,"['1992', 'abstract', 'Abstract Expressionism']",./artworks/images/Work_Atsuko Tanaka.jpg,Work,Atsuko Tanaka
41,0.9586328,1.3981359,"['1993', 'abstract', 'Abstract Expressionism']",./artworks/images/93E_Atsuko Tanaka.jpg,93E,Atsuko Tanaka
42,0.9586357,1.3981267,"['1993', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled (Painted with Akira Kanayama)_Atsuko Tanaka.jpg,Untitled (Painted with Akira Kanayama),Atsuko Tanaka
43,0.8848578,1.535366,"['1999', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Atsuko Tanaka.jpg,Untitled,Atsuko Tanaka
44,0.8675008,1.4633758,"['2002', 'abstract', 'Abstract Expressionism']",./artworks/images/To New York-Vancouver_Atsuko Tanaka.jpg,To New York-Vancouver,Atsuko Tanaka
45,0.72892284,1.4879651,"['', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Atsuko Tanaka.jpg,Untitled,Atsuko Tanaka
46,0.728906,1.4880407,"['', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Atsuko Tanaka.jpg,Untitled,Atsuko Tanaka
47,-0.45774147,0.37995163,"['1930', 'cityscape', 'Post-Impressionism']",./artworks/images/Terrace in Balcic_Acontz Nutzi.jpg,Terrace in Balcic,Acontz Nutzi
48,0.40830943,-0.10553058,"['1947', 'interior', 'Post-Impressionism']",./artworks/images/Interior in Sozopol_Acontz Nutzi.jpg,Interior in Sozopol,Acontz Nutzi
49,-0.05870786,-0.5118281,"['1948', 'genre painting', 'Post-Impressionism']",./artworks/images/Horseshoeing_Acontz Nutzi.jpg,Horseshoeing,Acontz Nutzi
50,-0.7178789,0.033587154,"['1954', 'landscape', 'Impressionism']",./artworks/images/Landscape With River_Acontz Nutzi.jpg,Landscape With River,Acontz Nutzi
51,-0.099801965,-0.51668113,"['', 'genre painting', 'Post-Impressionism']",./artworks/images/Mamut's Café_Acontz Nutzi.jpg,Mamut's Café,Acontz Nutzi
52,-0.38870773,0.06877128,"['', 'landscape', 'Post-Impressionism']",./artworks/images/Balcic Gulf_Acontz Nutzi.jpg,Balcic Gulf,Acontz Nutzi
53,-0.4259708,0.2871124,"['', 'sketch and study', 'Post-Impressionism']",./artworks/images/The Sleep_Acontz Nutzi.jpg,The Sleep,Acontz Nutzi
54,-0.3887595,0.24932027,"['', 'still life', 'Post-Impressionism']",./artworks/images/Still Life with Fruit_Acontz Nutzi.jpg,Still Life with Fruit,Acontz Nutzi
55,-0.49400762,0.33826795,"['', 'cityscape', 'Post-Impressionism']",./artworks/images/Old Street in Pont Aven_Acontz Nutzi.jpg,Old Street in Pont Aven,Acontz Nutzi
56,-0.09978872,-0.5166754,"['', 'genre painting', 'Post-Impressionism']",./artworks/images/Dobrujan Street_Acontz Nutzi.jpg,Dobrujan Street,Acontz Nutzi
57,-0.49399704,0.33826864,"['', 'cityscape', 'Post-Impressionism']",./artworks/images/Tatar Women in Balcic_Acontz Nutzi.jpg,Tatar Women in Balcic,Acontz Nutzi
58,-0.5136886,-0.6189765,"['', 'portrait', 'Post-Impressionism']",./artworks/images/The Boy_Acontz Nutzi.jpg,The Boy,Acontz Nutzi
59,-0.4939777,0.33827478,"['', 'cityscape', 'Post-Impressionism']",./artworks/images/unknown title_Acontz Nutzi.jpg,unknown title,Acontz Nutzi
60,-0.49399698,0.33826852,"['', 'cityscape', 'Post-Impressionism']",./artworks/images/unknown title_Acontz Nutzi.jpg,unknown title,Acontz Nutzi
61,-0.70030963,-0.00621808,"['1879', 'landscape', 'Impressionism']",./artworks/images/Flowering field_Andreescu Ion.jpg,Flowering field,Andreescu Ion
62,-0.33963442,-0.12176029,"['1882', 'self-portrait', 'Impressionism']",./artworks/images/Self Portrait_Andreescu Ion.jpg,Self Portrait,Andreescu Ion
63,-0.7650631,-0.37550184,"['1882', 'portrait', 'Realism']",./artworks/images/Portrait of woman in a costume_Andreescu Ion.jpg,Portrait of woman in a costume,Andreescu Ion
64,-0.5182851,0.090646744,"['', 'landscape', 'Realism']",./artworks/images/Beech Forest_Andreescu Ion.jpg,Beech Forest,Andreescu Ion
65,-0.6029147,-0.56757975,"['', 'portrait', 'Impressionism']",./artworks/images/White Headscarf Girl Head_Andreescu Ion.jpg,White Headscarf Girl Head,Andreescu Ion
66,-0.5442069,-0.13333222,"['', 'flower painting', 'Impressionism']",./artworks/images/Chrysanthemum_Andreescu Ion.jpg,Chrysanthemum,Andreescu Ion
67,-0.61059314,0.00900807,"['', 'landscape', 'Impressionism']",./artworks/images/Country Road_Andreescu Ion.jpg,Country Road,Andreescu Ion
68,-0.53185594,0.20577829,"['', 'cityscape', 'Realism']",./artworks/images/Winter at Barbizon_Andreescu Ion.jpg,Winter at Barbizon,Andreescu Ion
69,-0.2627372,-0.5302956,"['', 'genre painting', 'Impressionism']",./artworks/images/In the Park_Andreescu Ion.jpg,In the Park,Andreescu Ion
70,-0.5108319,0.08882922,"['', 'landscape', 'Realism']",./artworks/images/In the Forest_Andreescu Ion.jpg,In the Forest,Andreescu Ion
71,-0.5441838,-0.13335277,"['', 'flower painting', 'Impressionism']",./artworks/images/Pansies_Andreescu Ion.jpg,Pansies,Andreescu Ion
72,-0.60194886,-0.56515443,"['', 'portrait', 'Impressionism']",./artworks/images/Peasant Woman with Green Headscarf_Andreescu Ion.jpg,Peasant Woman with Green Headscarf,Andreescu Ion
73,-0.5441933,-0.13326995,"['', 'flower painting', 'Impressionism']",./artworks/images/Pink Roses_Andreescu Ion.jpg,Pink Roses,Andreescu Ion
74,-0.608573,-0.5512313,"['', 'portrait', 'Impressionism']",./artworks/images/Portrait of a Girl_Andreescu Ion.jpg,Portrait of a Girl,Andreescu Ion
75,-0.63014925,-0.54192907,"['', 'portrait', 'Impressionism']",./artworks/images/Portrait of a Peasant Girl_Andreescu Ion.jpg,Portrait of a Peasant Girl,Andreescu Ion
76,-0.5247284,-0.0549269,"['', 'still life', 'Impressionism']",./artworks/images/Still Life_Andreescu Ion.jpg,Still Life,Andreescu Ion
77,-0.6344921,0.21886677,"['', 'cityscape', 'Impressionism']",./artworks/images/Street from Barbizon during summer time_Andreescu Ion.jpg,Street from Barbizon during summer time,Andreescu Ion
78,-0.5017652,0.109451376,"['', 'landscape', 'Realism']",./artworks/images/The Oak_Andreescu Ion.jpg,The Oak,Andreescu Ion
79,-0.6299421,-0.5419005,"['', 'portrait', 'Impressionism']",./artworks/images/The Red Scarf_Andreescu Ion.jpg,The Red Scarf,Andreescu Ion
80,-0.49980456,0.09311157,"['', 'landscape', 'Realism']",./artworks/images/The Winter_Andreescu Ion.jpg,The Winter,Andreescu Ion
81,-0.49641633,0.099022575,"['', 'landscape', 'Realism']",./artworks/images/Untitled (View of a Field)_Andreescu Ion.jpg,Untitled (View of a Field),Andreescu Ion
82,-0.26283488,-0.5299529,"['', 'genre painting', 'Impressionism']",./artworks/images/Haymaking_Andreescu Ion.jpg,Haymaking,Andreescu Ion
83,-0.61266977,-0.5479399,"['', 'portrait', 'Impressionism']",./artworks/images/Head of a young man_Andreescu Ion.jpg,Head of a young man,Andreescu Ion
84,-0.51812,0.11240669,"['', 'landscape', 'Realism']",./artworks/images/Leafless forest_Andreescu Ion.jpg,Leafless forest,Andreescu Ion
85,-0.51812,0.11240669,"['', 'landscape', 'Realism']",./artworks/images/Mestecanis_Andreescu Ion.jpg,Mestecanis,Andreescu Ion
86,-0.6093393,0.02520401,"['', 'landscape', 'Impressionism']",./artworks/images/Mountain landscape_Andreescu Ion.jpg,Mountain landscape,Andreescu Ion
87,-0.45724526,0.18388896,"['', 'still life', 'Realism']",./artworks/images/Onions_Andreescu Ion.jpg,Onions,Andreescu Ion
88,-0.6066617,0.017942028,"['', 'landscape', 'Impressionism']",./artworks/images/Peasant hut_Andreescu Ion.jpg,Peasant hut,Andreescu Ion
89,-0.52460307,-0.054921664,"['', 'still life', 'Impressionism']",./artworks/images/Peeled Orange_Andreescu Ion.jpg,Peeled Orange,Andreescu Ion
90,-0.7237578,-0.45249224,"['', 'portrait', 'Realism']",./artworks/images/Self Portrait_Andreescu Ion.jpg,Self Portrait,Andreescu Ion
91,0.022528838,-0.53849584,"['1946', 'genre painting', 'Cubism']",./artworks/images/The Uncoupling of the Hounds_Bearden Romare.jpg,The Uncoupling of the Hounds,Bearden Romare
92,0.002728477,-0.5336255,"['1948', 'genre painting', 'Cubism']",./artworks/images/The Family_Bearden Romare.jpg,The Family,Bearden Romare
93,0.83005244,1.5163201,"['1959', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Bearden Romare.jpg,Untitled,Bearden Romare
94,0.83015496,1.5163577,"['1959', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Bearden Romare.jpg,Untitled,Bearden Romare
95,0.8300257,1.5163107,"['1959', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Bearden Romare.jpg,Untitled,Bearden Romare
96,0.8300672,1.5162983,"['1959', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Bearden Romare.jpg,Untitled,Bearden Romare
97,0.20252226,-0.5426459,"['1964', 'cityscape', ['Outsider art', ' Social Realism'], ['Outsider art', ' Social Realism']]",./artworks/images/Spring Way_Bearden Romare.jpg,Spring Way,Bearden Romare
98,0.1891346,-0.5723443,"['1964', 'genre painting', ['Outsider art', ' Social Realism'], ['Outsider art', ' Social Realism']]",./artworks/images/Pittsburgh Memory_Bearden Romare.jpg,Pittsburgh Memory,Bearden Romare
99,0.13008519,-0.6527069,"['1970', 'genre painting', ['Outsider art', ' Pop Art'], ['Outsider art', ' Pop Art']]",./artworks/images/Patchwork Quilt_Bearden Romare.jpg,Patchwork Quilt,Bearden Romare
100,0.17064977,-0.6032533,"['1970', 'genre painting', ['Outsider art', ' Social Realism'], ['Outsider art', ' Social Realism']]",./artworks/images/The Calabash_Bearden Romare.jpg,The Calabash,Bearden Romare
101,0.8958277,0.25589833,"['1971', 'religious painting', 'Neo-Expressionism']",./artworks/images/Dreams of Exile_Bearden Romare.jpg,Dreams of Exile,Bearden Romare
102,0.17800647,-0.5924007,"['1971', 'genre painting', ['Outsider art', ' Social Realism'], ['Outsider art', ' Social Realism']]",./artworks/images/The Block (detail)_Bearden Romare.jpg,The Block (detail),Bearden Romare
103,0.73685926,0.22648041,"['1973', 'cityscape', ['Cubism', ' Outsider art'], ['Cubism', ' Outsider art']]",./artworks/images/Berkeley - The City and Its People_Bearden Romare.jpg,Berkeley - The City and Its People,Bearden Romare
104,0.30097896,-0.56743336,"['1974', 'genre painting', ['Neo-Expressionism', ' Social Realism'], ['Neo-Expressionism', ' Social Realism']]",./artworks/images/Carolina Morning_Bearden Romare.jpg,Carolina Morning,Bearden Romare
105,0.19415979,-0.6040092,"['1975', 'genre painting', ['Outsider art', ' Social Realism'], ['Outsider art', ' Social Realism']]",./artworks/images/The Family (Around the Dining Table)_Bearden Romare.jpg,The Family (Around the Dining Table),Bearden Romare
106,0.23340403,-0.641856,"['1975', 'genre painting', ['Neo-Expressionism', ' Outsider art'], ['Neo-Expressionism', ' Outsider art']]",./artworks/images/At the Clef Club (Piano Player)_Bearden Romare.jpg,At the Clef Club (Piano Player),Bearden Romare
107,0.51259714,0.4878617,"['1977', 'symbolic painting', ['Neo-Expressionism', ' Outsider art'], ['Neo-Expressionism', ' Outsider art']]",./artworks/images/Roots_Bearden Romare.jpg,Roots,Bearden Romare
108,0.43411407,0.6451167,"['1977', 'Odysseus', 'literary painting', ['Cubism', ' Neo-Expressionism'], ['Cubism', ' Neo-Expressionism']]",./artworks/images/Battle with Cicones_Bearden Romare.jpg,Battle with Cicones,Bearden Romare
109,0.43411294,0.6451138,"['1977', 'Odysseus', 'literary painting', ['Cubism', ' Neo-Expressionism'], ['Cubism', ' Neo-Expressionism']]",./artworks/images/Home to Ithaca_Bearden Romare.jpg,Home to Ithaca,Bearden Romare
110,0.43411407,0.6451162,"['1977', 'Odysseus', 'literary painting', ['Cubism', ' Neo-Expressionism'], ['Cubism', ' Neo-Expressionism']]",./artworks/images/The Return of Odysseus_Bearden Romare.jpg,The Return of Odysseus,Bearden Romare
111,0.43411407,0.6451167,"['1977', 'Odysseus', 'literary painting', ['Cubism', ' Neo-Expressionism'], ['Cubism', ' Neo-Expressionism']]",./artworks/images/The Return of Odysseus (Homage to Pintoricchio and Benin)_Bearden Romare.jpg,The Return of Odysseus (Homage to Pintoricchio and Benin),Bearden Romare
112,0.8974102,0.45491213,"['1978', 'landscape', 'Outsider art']","./artworks/images/Profile.Part I, The Twenties. Mecklenburg County, Sunset Limited_Bearden Romare.jpg","Profile.Part I, The Twenties. Mecklenburg County, Sunset Limited",Bearden Romare
113,0.2291083,-0.6684653,"['1979', 'genre painting', ['Neo-Expressionism', ' Outsider art'], ['Neo-Expressionism', ' Outsider art']]",./artworks/images/Louisiana Serenade_Bearden Romare.jpg,Louisiana Serenade,Bearden Romare
114,0.21722297,-0.6743014,"['1979', 'genre painting', 'Outsider art']",./artworks/images/The Grey Cat_Bearden Romare.jpg,The Grey Cat,Bearden Romare
115,0.97978276,0.3423016,"['1980', 'portrait', 'Neo-Expressionism']",./artworks/images/Family (mother and child)_Bearden Romare.jpg,Family (mother and child),Bearden Romare
116,0.16290651,-0.68750274,"['1980', 'genre painting', 'Outsider art']",./artworks/images/Mecklenburg Autumn_Bearden Romare.jpg,Mecklenburg Autumn,Bearden Romare
117,0.14330448,-0.6848445,"['1980', 'genre painting', ['Outsider art', ' Pop Art'], ['Outsider art', ' Pop Art']]",./artworks/images/Out Chorus_Bearden Romare.jpg,Out Chorus,Bearden Romare
118,0.16290772,-0.68749714,"['1980', 'genre painting', 'Outsider art']",./artworks/images/Pepper Jelly Lady_Bearden Romare.jpg,Pepper Jelly Lady,Bearden Romare
119,0.10359614,-0.66816604,"['1981', 'genre painting', ['Outsider art', ' Pop Art'], ['Outsider art', ' Pop Art']]","./artworks/images/Bessie, Duke, and Louis_Bearden Romare.jpg","Bessie, Duke, and Louis",Bearden Romare
120,0.074138425,-0.66437334,"['1981', 'genre painting', ['Cubism', ' Outsider art'], ['Cubism', ' Outsider art']]",./artworks/images/Prelude to Farewell_Bearden Romare.jpg,Prelude to Farewell,Bearden Romare
121,1.1811129,0.37280926,"['1982', 'figurative', ['Neo-Expressionism', ' Outsider art'], ['Neo-Expressionism', ' Outsider art']]",./artworks/images/Jazz Rhapsody_Bearden Romare.jpg,Jazz Rhapsody,Bearden Romare
122,0.24199186,-0.6523599,"['1987', 'genre painting', ['Neo-Expressionism', ' Outsider art'], ['Neo-Expressionism', ' Outsider art']]",./artworks/images/Calm Sea_Bearden Romare.jpg,Calm Sea,Bearden Romare
123,1.1548675,0.2924369,"['1987', 'figurative', 'Abstract Expressionism']","./artworks/images/Two, But Not Two_Bearden Romare.jpg","Two, But Not Two",Bearden Romare
124,-0.1195686,0.42707282,"['', 'religious painting', ['Cubism', ' Outsider art'], ['Cubism', ' Outsider art']]",./artworks/images/Golgotha_Bearden Romare.jpg,Golgotha,Bearden Romare
125,-0.021821557,-0.5941103,"['', 'genre painting', ['Cubism', ' Neo-Expressionism'], ['Cubism', ' Neo-Expressionism']]",./artworks/images/Morning_Bearden Romare.jpg,Morning,Bearden Romare
126,0.094377145,-0.62594867,"['', 'genre painting', ['Outsider art', ' Pop Art'], ['Outsider art', ' Pop Art']]","./artworks/images/Clockwise series, 1979-1984_Bearden Romare.jpg","Clockwise series, 1979-1984",Bearden Romare
127,0.048628137,-0.6080574,"['', 'genre painting', ['Cubism', ' Outsider art'], ['Cubism', ' Outsider art']]",./artworks/images/Prevalence of Ritual III_Bearden Romare.jpg,Prevalence of Ritual III,Bearden Romare
128,-0.041532107,-0.59620583,"['', 'genre painting', 'Neo-Expressionism']",./artworks/images/Untitled_Bearden Romare.jpg,Untitled,Bearden Romare
129,0.08836156,-0.6098469,"['', 'genre painting', 'Outsider art']",./artworks/images/Untitled_Bearden Romare.jpg,Untitled,Bearden Romare
130,0.12726995,-0.59593326,"['', 'genre painting', ['Outsider art', ' Social Realism'], ['Outsider art', ' Social Realism']]",./artworks/images/Untitled_Bearden Romare.jpg,Untitled,Bearden Romare
131,0.00032154607,-0.5832857,"['', 'genre painting', 'Cubism']",./artworks/images/Untitled_Bearden Romare.jpg,Untitled,Bearden Romare
132,0.3145283,1.4344085,"['1914', 'abstract', 'Dada', 'Private Collection']",./artworks/images/Before my Birth_Arp Jean.jpg,Before my Birth,Arp Jean
133,0.078762494,1.681941,"['1914', 'abstract', 'Abstract Art']",./artworks/images/Geometric Forms_Arp Jean.jpg,Geometric Forms,Arp Jean
134,0.12821193,1.443891,"['1914', 'abstract', 'Surrealism']","./artworks/images/Relief, Clock_Arp Jean.jpg","Relief, Clock",Arp Jean
135,0.089256704,1.7025859,"['1915', 'abstract', 'Abstract Art']",./artworks/images/Abstract Composition_Arp Jean.jpg,Abstract Composition,Arp Jean
136,0.13930851,1.4312431,"['1916', 'abstract', 'Surrealism']",./artworks/images/Automatic Drawing_Arp Jean.jpg,Automatic Drawing,Arp Jean
137,0.31477603,1.4341968,"['1916', 'abstract', 'Dada', 'Private Collection']",./artworks/images/Geometric Collage_Arp Jean.jpg,Geometric Collage,Arp Jean
138,0.3496265,1.3941375,"['1917', 'abstract', 'Dada']",./artworks/images/Squares or Rectangles arranged according to Laws of Change_Arp Jean.jpg,Squares or Rectangles arranged according to Laws of Change,Arp Jean
139,0.18679889,1.4226657,"['1917', 'abstract', 'Surrealism', 'Private Collection']",./artworks/images/Terrestrial Forest Form_Arp Jean.jpg,Terrestrial Forest Form,Arp Jean
140,0.34963286,1.3940953,"['1917', 'abstract', 'Dada']",./artworks/images/Collage with Squares Arranged According to the Laws of Chance_Arp Jean.jpg,Collage with Squares Arranged According to the Laws of Chance,Arp Jean
141,0.34194678,-0.32628238,"['1918', 'illustration', 'Dada']","./artworks/images/Illustration for Tristan Tzara's ""Vingt-cinq poèmes""_Arp Jean.jpg","Illustration for Tristan Tzara's ""Vingt-cinq poèmes""",Arp Jean
142,0.32259673,-0.33418393,"['1918', 'illustration', 'Dada']","./artworks/images/Illustration for Tristan Tzara's ""Vingt-cinq poèmes""_Arp Jean.jpg","Illustration for Tristan Tzara's ""Vingt-cinq poèmes""",Arp Jean
143,0.32259673,-0.33418393,"['1918', 'illustration', 'Dada']","./artworks/images/Illustration for Tristan Tzara's ""Vingt-cinq poèmes""_Arp Jean.jpg","Illustration for Tristan Tzara's ""Vingt-cinq poèmes""",Arp Jean
144,0.33891237,-0.33166957,"['1918', 'illustration', 'Dada']","./artworks/images/Illustration for Tristan Tzara's ""Vingt-cinq poèmes""_Arp Jean.jpg","Illustration for Tristan Tzara's ""Vingt-cinq poèmes""",Arp Jean
145,0.3170241,-0.31856325,"['1918', 'illustration', 'Dada']","./artworks/images/Illustration for Tristan Tzara's ""Vingt-cinq poèmes""_Arp Jean.jpg","Illustration for Tristan Tzara's ""Vingt-cinq poèmes""",Arp Jean
146,0.3170241,-0.31856325,"['1918', 'illustration', 'Dada']","./artworks/images/Illustration for Tristan Tzara's ""Vingt-cinq poèmes""_Arp Jean.jpg","Illustration for Tristan Tzara's ""Vingt-cinq poèmes""",Arp Jean
147,0.3330324,-0.31284064,"['1918', 'illustration', 'Dada']","./artworks/images/Illustration for Tristan Tzara's ""Vingt-cinq poèmes""_Arp Jean.jpg","Illustration for Tristan Tzara's ""Vingt-cinq poèmes""",Arp Jean
148,0.33705658,-0.31467867,"['1918', 'illustration', 'Dada']","./artworks/images/Illustration for Tristan Tzara's ""Vingt-cinq poèmes""_Arp Jean.jpg","Illustration for Tristan Tzara's ""Vingt-cinq poèmes""",Arp Jean
149,-0.23113954,1.2638187,"['1920', 'sculpture', 'Surrealism']",./artworks/images/Birds in Aquarium_Arp Jean.jpg,Birds in Aquarium,Arp Jean
150,0.079796776,1.4343089,"['1920', 'abstract', 'Surrealism']",./artworks/images/Leafage and Drops_Arp Jean.jpg,Leafage and Drops,Arp Jean
151,-0.0851471,0.2645215,"['1922', 'Dada']",./artworks/images/Shirt Front and Fork_Arp Jean.jpg,Shirt Front and Fork,Arp Jean
152,1.6535598,0.35118994,"['1925', 'figurative', 'Surrealism']",./artworks/images/Dance_Arp Jean.jpg,Dance,Arp Jean
153,0.21216722,1.3086356,"['1925', 'abstract', 'Surrealism', ['Tate Modern', ' London', ' UK'], ['Tate Modern', ' London', ' UK'], ['Tate Modern', ' London', ' UK']]",./artworks/images/Moustaches_Arp Jean.jpg,Moustaches,Arp Jean
154,1.2908189,0.29068145,"['1926', 'figurative']",./artworks/images/Head with mustache_Arp Jean.jpg,Head with mustache,Arp Jean
155,0.10620957,1.4524918,"['1926', 'abstract', 'Surrealism']",./artworks/images/Tete Paysage_Arp Jean.jpg,Tete Paysage,Arp Jean
156,0.09705028,1.4671465,"['1927', 'abstract', 'Surrealism']",./artworks/images/Configuration_Arp Jean.jpg,Configuration,Arp Jean
157,0.21210475,1.3085805,"['1930', 'abstract', 'Surrealism', ['Tate Modern', ' London', ' UK'], ['Tate Modern', ' London', ' UK'], ['Tate Modern', ' London', ' UK']]",./artworks/images/Constellation According to the Laws of Chance_Arp Jean.jpg,Constellation According to the Laws of Chance,Arp Jean
158,0.24292672,0.2943659,"['1931', 'sculpture', 'Private Collection']",./artworks/images/TORSE_Arp Jean.jpg,TORSE,Arp Jean
159,0.10679958,1.4326885,"['1932', 'abstract', 'Surrealism']",./artworks/images/Constellation with 5 White Forms & 2 Black_Arp Jean.jpg,Constellation with 5 White Forms & 2 Black,Arp Jean
160,1.4611475,0.2598112,"['1932', 'figurative', 'Dada']",./artworks/images/Mustache Hat_Arp Jean.jpg,Mustache Hat,Arp Jean
