,Source,Dest,SourceID,DestID,SourceLon,DestLon,SourceLat,DestLat
44681,VIE,BRU,1613,302,16.569700241089002,4.48443984985,48.110298156738004,50.9014015198
44685,VIE,CDG,1613,1382,16.569700241089002,2.55,48.110298156738004,49.012798
44692,VIE,DEL,1613,3093,16.569700241089002,77.103104,48.110298156738004,28.5665
44694,VIE,DME,1613,4029,16.569700241089002,37.90629959106445,48.110298156738004,55.40879821777344
44696,VIE,DUS,1613,345,16.569700241089002,6.766780000000001,48.110298156738004,51.289501
44697,VIE,DXB,1613,2188,16.569700241089002,55.3643989563,48.110298156738004,25.252799987800003
44700,VIE,FCO,1613,1555,16.569700241089002,12.238888900000001,48.110298156738004,41.800277799999996
44703,VIE,FRA,1613,340,16.569700241089002,8.570556,48.110298156738004,50.033333
44716,VIE,IST,1613,1701,16.569700241089002,28.8146,48.110298156738004,40.976898
44717,VIE,JFK,1613,3797,16.569700241089002,-73.77890015,48.110298156738004,40.63980103
44728,VIE,LHR,1613,507,16.569700241089002,-0.461941,48.110298156738004,51.4706
44738,VIE,MUC,1613,346,16.569700241089002,11.7861,48.110298156738004,48.353802
44745,VIE,ORD,1613,3830,16.569700241089002,-87.9048,48.110298156738004,41.9786
44748,VIE,PEK,1613,3364,16.569700241089002,116.58499908447266,48.110298156738004,40.0801010131836
44749,VIE,PMI,1613,3998,16.569700241089002,2.73881006241,48.110298156738004,39.551700591999996
44777,VIE,YYZ,1613,193,16.569700241089002,-79.63059997559999,48.110298156738004,43.6772003174
44779,VIE,ZRH,1613,1678,16.569700241089002,8.54917,48.110298156738004,47.464698999999996
44783,YYZ,VIE,193,1613,-79.63059997559999,16.569700241089002,43.6772003174,48.110298156738004
44785,ZRH,VIE,1678,1613,8.54917,16.569700241089002,47.464698999999996,48.110298156738004
44938,ATL,ORD,3682,3830,-84.428101,-87.9048,33.6367,41.9786
44970,DEL,HKG,3093,3077,77.103104,113.915001,28.5665,22.308901000000002
44996,HKG,DEL,3077,3093,113.915001,77.103104,22.308901000000002,28.5665
45129,ORD,ATL,3830,3682,-87.9048,-84.428101,41.9786,33.6367
45654,BKK,KUL,3885,3304,100.74700164794922,101.70999908446998,13.681099891662598,2.7455799579619997
45686,KUL,BKK,3304,3885,101.70999908446998,100.74700164794922,2.7455799579619997,13.681099891662598
46764,ATL,DFW,3682,3670,-84.428101,-97.038002,33.6367,32.896801
46765,ATL,ORD,3682,3830,-84.428101,-87.9048,33.6367,41.9786
46773,BKK,DXB,3885,2188,100.74700164794922,55.3643989563,13.681099891662598,25.252799987800003
46856,DFW,ATL,3670,3682,-97.038002,-84.428101,32.896801,33.6367
46878,DUS,DXB,345,2188,6.766780000000001,55.3643989563,51.289501,25.252799987800003
46884,DXB,BKK,2188,3885,55.3643989563,100.74700164794922,25.252799987800003,13.681099891662598
46889,DXB,DUS,2188,345,55.3643989563,6.766780000000001,25.252799987800003,51.289501
46890,DXB,FRA,2188,340,55.3643989563,8.570556,25.252799987800003,50.033333
46894,DXB,IST,2188,1701,55.3643989563,28.8146,25.252799987800003,40.976898
46896,DXB,KUL,2188,3304,55.3643989563,101.70999908446998,25.252799987800003,2.7455799579619997
46897,DXB,LGW,2188,502,55.3643989563,-0.190278,25.252799987800003,51.148102
46899,DXB,MAN,2188,478,55.3643989563,-2.2749500274658203,25.252799987800003,53.35369873046875
46902,DXB,MUC,2188,346,55.3643989563,11.7861,25.252799987800003,48.353802
46908,DXB,SIN,2188,3316,55.3643989563,103.994003,25.252799987800003,1.35019
46911,DXB,ZRH,2188,1678,55.3643989563,8.54917,25.252799987800003,47.464698999999996
46913,FRA,DXB,340,2188,8.570556,55.3643989563,50.033333,25.252799987800003
46943,IST,DXB,1701,2188,28.8146,55.3643989563,40.976898,25.252799987800003
46961,KUL,DXB,3304,2188,101.70999908446998,55.3643989563,2.7455799579619997,25.252799987800003
46973,LGW,DXB,502,2188,-0.190278,55.3643989563,51.148102,25.252799987800003
46977,MAN,DXB,478,2188,-2.2749500274658203,55.3643989563,53.35369873046875,25.252799987800003
47016,MUC,DXB,346,2188,11.7861,55.3643989563,48.353802,25.252799987800003
47040,ORD,ATL,3830,3682,-87.9048,-84.428101,41.9786,33.6367
47093,SIN,DXB,3316,2188,103.994003,55.3643989563,1.35019,25.252799987800003
47166,ZRH,DXB,1678,2188,8.54917,55.3643989563,47.464698999999996,25.252799987800003
47296,ATL,ORD,3682,3830,-84.428101,-87.9048,33.6367,41.9786
47301,BCN,JFK,1218,3797,2.0784599999999998,-73.77890015,41.2971,40.63980103
47322,CDG,JFK,1382,3797,2.55,-73.77890015,49.012798,40.63980103
47485,JFK,BCN,3797,1218,-73.77890015,2.0784599999999998,40.63980103,41.2971
47486,JFK,CDG,3797,1382,-73.77890015,2.55,40.63980103,49.012798
47488,JFK,LAS,3797,3877,-73.77890015,-115.15200039999999,40.63980103,36.08010101
47491,JFK,ORD,3797,3830,-73.77890015,-87.9048,40.63980103,41.9786
47506,LAS,JFK,3877,3797,-115.15200039999999,-73.77890015,36.08010101,40.63980103
47531,ORD,ATL,3830,3682,-87.9048,-84.428101,41.9786,33.6367
47533,ORD,JFK,3830,3797,-87.9048,-73.77890015,41.9786,40.63980103
48013,MUC,VIE,346,1613,11.7861,16.569700241089002,48.353802,48.110298156738004
48027,VIE,MUC,1613,346,16.569700241089002,11.7861,48.110298156738004,48.353802
48501,DME,DUS,4029,345,37.90629959106445,6.766780000000001,55.40879821777344,51.289501
48530,DME,NRT,4029,2279,37.90629959106445,140.386001587,55.40879821777344,35.764701843299996
48566,DUS,DME,345,4029,6.766780000000001,37.90629959106445,51.289501,55.40879821777344
48644,NRT,DME,2279,4029,140.386001587,37.90629959106445,35.764701843299996,55.40879821777344
48913,MAN,MUC,478,346,-2.2749500274658203,11.7861,53.35369873046875,48.353802
48926,MUC,MAN,346,478,11.7861,-2.2749500274658203,48.353802,53.35369873046875
49819,BKK,SIN,3885,3316,100.74700164794922,103.994003,13.681099891662598,1.35019
50209,BKK,BRU,3885,302,100.74700164794922,4.48443984985,13.681099891662598,50.9014015198
50225,BRU,BKK,302,3885,4.48443984985,100.74700164794922,50.9014015198,13.681099891662598
50238,BRU,DEL,302,3093,4.48443984985,77.103104,50.9014015198,28.5665
50243,BRU,EWR,302,3494,4.48443984985,-74.168701171875,50.9014015198,40.69250106811523
50249,BRU,FRA,302,340,4.48443984985,8.570556,50.9014015198,50.033333
50269,BRU,MUC,302,346,4.48443984985,11.7861,50.9014015198,48.353802
50276,BRU,ORD,302,3830,4.48443984985,-87.9048,50.9014015198,41.9786
50280,BRU,PEK,302,3364,4.48443984985,116.58499908447266,50.9014015198,40.0801010131836
50297,BRU,ZRH,302,1678,4.48443984985,8.54917,50.9014015198,47.464698999999996
50307,DEL,BRU,3093,302,77.103104,4.48443984985,28.5665,50.9014015198
50317,EWR,BRU,3494,302,-74.168701171875,4.48443984985,40.69250106811523,50.9014015198
50324,FRA,BRU,340,302,8.570556,4.48443984985,50.033333,50.9014015198
50351,MUC,BRU,346,302,11.7861,4.48443984985,48.353802,50.9014015198
50360,ORD,BRU,3830,302,-87.9048,4.48443984985,41.9786,50.9014015198
50365,PEK,BRU,3364,302,116.58499908447266,4.48443984985,40.0801010131836,50.9014015198
50384,ZRH,BRU,1678,302,8.54917,4.48443984985,47.464698999999996,50.9014015198
50441,CKG,SIN,3393,3316,106.64199829101562,103.994003,29.719200134277344,1.35019
50449,CTU,SIN,3395,3316,103.9469985961914,103.994003,30.578500747680664,1.35019
50485,KMG,SIN,3382,3316,102.9291667,103.994003,25.101944399999997,1.35019
50489,LAX,ORD,3484,3830,-118.40799709999999,-87.9048,33.94250107,41.9786
50543,SIN,CKG,3316,3393,103.994003,106.64199829101562,1.35019,29.719200134277344
50549,SIN,CTU,3316,3395,103.994003,103.9469985961914,1.35019,30.578500747680664
50572,SIN,KMG,3316,3382,103.994003,102.9291667,1.35019,25.101944399999997
50773,ATL,JFK,3682,3797,-84.428101,-73.77890015,33.6367,40.63980103
50855,JFK,ATL,3797,3682,-73.77890015,-84.428101,40.63980103,33.6367
52059,BKK,IST,3885,1701,100.74700164794922,28.8146,13.681099891662598,40.976898
52097,BKK,VIE,3885,1613,100.74700164794922,16.569700241089002,13.681099891662598,48.110298156738004
52149,IST,BKK,1701,3885,28.8146,100.74700164794922,40.976898,13.681099891662598
52203,VIE,BKK,1613,3885,16.569700241089002,100.74700164794922,48.110298156738004,13.681099891662598
52259,ATL,YYZ,3682,193,-84.428101,-79.63059997559999,33.6367,43.6772003174
52289,BKK,HKG,3885,3077,100.74700164794922,113.915001,13.681099891662598,22.308901000000002
52291,BKK,KUL,3885,3304,100.74700164794922,101.70999908446998,13.681099891662598,2.7455799579619997
52423,HKG,BKK,3077,3885,113.915001,100.74700164794922,22.308901000000002,13.681099891662598
52692,KUL,BKK,3304,3885,101.70999908446998,100.74700164794922,2.7455799579619997,13.681099891662598
52875,YYZ,ATL,193,3682,-79.63059997559999,-84.428101,43.6772003174,33.6367
55802,ATL,DEN,3682,3751,-84.428101,-104.672996521,33.6367,39.861698150635
55803,ATL,EWR,3682,3494,-84.428101,-74.168701171875,33.6367,40.69250106811523
55804,ATL,FRA,3682,340,-84.428101,8.570556,33.6367,50.033333
55806,ATL,IAH,3682,3550,-84.428101,-95.34140014648438,33.6367,29.98439979553223
55808,ATL,ORD,3682,3830,-84.428101,-87.9048,33.6367,41.9786
55810,ATL,YYZ,3682,193,-84.428101,-79.63059997559999,33.6367,43.6772003174
55856,BKK,NRT,3885,2279,100.74700164794922,140.386001587,13.681099891662598,35.764701843299996
55907,BRU,JFK,302,3797,4.48443984985,-73.77890015,50.9014015198,40.63980103
55910,BRU,MAN,302,478,4.48443984985,-2.2749500274658203,50.9014015198,53.35369873046875
56016,CLT,EWR,3876,3494,-80.94309997558594,-74.168701171875,35.2140007019043,40.69250106811523
56018,CLT,IAH,3876,3550,-80.94309997558594,-95.34140014648438,35.2140007019043,29.98439979553223
56084,DEN,ATL,3751,3682,-104.672996521,-84.428101,39.861698150635,33.6367
56121,DEN,FRA,3751,340,-104.672996521,8.570556,39.861698150635,50.033333
56215,DEN,YYZ,3751,193,-104.672996521,-79.63059997559999,39.861698150635,43.6772003174
56219,DFW,FRA,3670,340,-97.038002,8.570556,32.896801,50.033333
56222,DFW,LAX,3670,3484,-97.038002,-118.40799709999999,32.896801,33.94250107
56226,DFW,YYZ,3670,193,-97.038002,-79.63059997559999,32.896801,43.6772003174
56239,DME,VIE,4029,1613,37.90629959106445,16.569700241089002,55.40879821777344,48.110298156738004
56262,DUS,EWR,345,3494,6.766780000000001,-74.168701171875,51.289501,40.69250106811523
56263,DUS,ORD,345,3830,6.766780000000001,-87.9048,51.289501,41.9786
56285,EWR,ATL,3494,3682,-74.168701171875,-84.428101,40.69250106811523,33.6367
56306,EWR,CLT,3494,3876,-74.168701171875,-80.94309997558594,40.69250106811523,35.2140007019043
56318,EWR,DUS,3494,345,-74.168701171875,6.766780000000001,40.69250106811523,51.289501
56420,EWR,YYZ,3494,193,-74.168701171875,-79.63059997559999,40.69250106811523,43.6772003174
56464,FRA,ATL,340,3682,8.570556,-84.428101,50.033333,33.6367
56467,FRA,DEN,340,3751,8.570556,-104.672996521,50.033333,39.861698150635
56468,FRA,DFW,340,3670,8.570556,-97.038002,50.033333,32.896801
56476,FRA,JFK,340,3797,8.570556,-73.77890015,50.033333,40.63980103
56477,FRA,LAX,340,3484,8.570556,-118.40799709999999,50.033333,33.94250107
56480,FRA,MIA,340,3576,8.570556,-80.29060363769531,50.033333,25.79319953918457
56711,IAH,ATL,3550,3682,-95.34140014648438,-84.428101,29.98439979553223,33.6367
56729,IAH,CLT,3550,3876,-95.34140014648438,-80.94309997558594,29.98439979553223,35.2140007019043
56742,IAH,DFW,3550,3670,-95.34140014648438,-97.038002,29.98439979553223,32.896801
56813,IAH,PEK,3550,3364,-95.34140014648438,116.58499908447266,29.98439979553223,40.0801010131836
56863,IAH,YYZ,3550,193,-95.34140014648438,-79.63059997559999,29.98439979553223,43.6772003174
56866,ICN,JFK,3930,3797,126.45099639892578,-73.77890015,37.46910095214844,40.63980103
56867,ICN,LAX,3930,3484,126.45099639892578,-118.40799709999999,37.46910095214844,33.94250107
56900,JFK,BRU,3797,302,-73.77890015,4.48443984985,40.63980103,50.9014015198
56903,JFK,FRA,3797,340,-73.77890015,8.570556,40.63980103,50.033333
56906,JFK,ICN,3797,3930,-73.77890015,126.45099639892578,40.63980103,37.46910095214844
56909,JFK,MUC,3797,346,-73.77890015,11.7861,40.63980103,48.353802
56910,JFK,NRT,3797,2279,-73.77890015,140.386001587,40.63980103,35.764701843299996
56911,JFK,PEK,3797,3364,-73.77890015,116.58499908447266,40.63980103,40.0801010131836
56915,JFK,VIE,3797,1613,-73.77890015,16.569700241089002,40.63980103,48.110298156738004
56916,JFK,ZRH,3797,1678,-73.77890015,8.54917,40.63980103,47.464698999999996
56965,LAX,DFW,3484,3670,-118.40799709999999,-97.038002,33.94250107,32.896801
56969,LAX,FRA,3484,340,-118.40799709999999,8.570556,33.94250107,50.033333
56975,LAX,ICN,3484,3930,-118.40799709999999,126.45099639892578,33.94250107,37.46910095214844
56989,LAX,MUC,3484,346,-118.40799709999999,11.7861,33.94250107,48.353802
56995,LAX,PEK,3484,3364,-118.40799709999999,116.58499908447266,33.94250107,40.0801010131836
56996,LAX,PHX,3484,3462,-118.40799709999999,-112.01200103759766,33.94250107,33.43429946899414
57021,LAX,YYZ,3484,193,-118.40799709999999,-79.63059997559999,33.94250107,43.6772003174
57022,LAX,ZRH,3484,1678,-118.40799709999999,8.54917,33.94250107,47.464698999999996
57138,MIA,FRA,3576,340,-80.29060363769531,8.570556,25.79319953918457,50.033333
57145,MIA,ORD,3576,3830,-80.29060363769531,-87.9048,25.79319953918457,41.9786
57149,MIA,ZRH,3576,1678,-80.29060363769531,8.54917,25.79319953918457,47.464698999999996
57199,MUC,JFK,346,3797,11.7861,-73.77890015,48.353802,40.63980103
57200,MUC,LAX,346,3484,11.7861,-118.40799709999999,48.353802,33.94250107
57202,MUC,SFO,346,3469,11.7861,-122.375,48.353802,37.61899948120117
57213,NRT,BKK,2279,3885,140.386001587,100.74700164794922,35.764701843299996,13.681099891662598
57221,NRT,JFK,2279,3797,140.386001587,-73.77890015,35.764701843299996,40.63980103
57257,ORD,ATL,3830,3682,-87.9048,-84.428101,41.9786,33.6367
57294,ORD,DUS,3830,345,-87.9048,6.766780000000001,41.9786,51.289501
57334,ORD,MIA,3830,3576,-87.9048,-80.29060363769531,41.9786,25.79319953918457
57397,ORD,VIE,3830,1613,-87.9048,16.569700241089002,41.9786,48.110298156738004
57411,ORD,ZRH,3830,1678,-87.9048,8.54917,41.9786,47.464698999999996
57444,PEK,IAH,3364,3550,116.58499908447266,-95.34140014648438,40.0801010131836,29.98439979553223
57445,PEK,JFK,3364,3797,116.58499908447266,-73.77890015,40.0801010131836,40.63980103
57446,PEK,LAX,3364,3484,116.58499908447266,-118.40799709999999,40.0801010131836,33.94250107
57456,PHL,YYZ,3752,193,-75.24109649658203,-79.63059997559999,39.87189865112305,43.6772003174
57462,PHX,LAX,3462,3484,-112.01200103759766,-118.40799709999999,33.43429946899414,33.94250107
57672,SFO,MUC,3469,346,-122.375,11.7861,37.61899948120117,48.353802
57711,SFO,YYZ,3469,193,-122.375,-79.63059997559999,37.61899948120117,43.6772003174
57712,SFO,ZRH,3469,1678,-122.375,8.54917,37.61899948120117,47.464698999999996
57837,VIE,DME,1613,4029,16.569700241089002,37.90629959106445,48.110298156738004,55.40879821777344
57840,VIE,JFK,1613,3797,16.569700241089002,-73.77890015,48.110298156738004,40.63980103
57842,VIE,ORD,1613,3830,16.569700241089002,-87.9048,48.110298156738004,41.9786
57905,YYZ,ATL,193,3682,-79.63059997559999,-84.428101,43.6772003174,33.6367
57910,YYZ,DEN,193,3751,-79.63059997559999,-104.672996521,43.6772003174,39.861698150635
57911,YYZ,DFW,193,3670,-79.63059997559999,-97.038002,43.6772003174,32.896801
57913,YYZ,EWR,193,3494,-79.63059997559999,-74.168701171875,43.6772003174,40.69250106811523
57915,YYZ,IAH,193,3550,-79.63059997559999,-95.34140014648438,43.6772003174,29.98439979553223
57916,YYZ,LAX,193,3484,-79.63059997559999,-118.40799709999999,43.6772003174,33.94250107
57921,YYZ,PHL,193,3752,-79.63059997559999,-75.24109649658203,43.6772003174,39.87189865112305
57923,YYZ,SFO,193,3469,-79.63059997559999,-122.375,43.6772003174,37.61899948120117
57931,ZRH,JFK,1678,3797,8.54917,-73.77890015,47.464698999999996,40.63980103
57932,ZRH,LAX,1678,3484,8.54917,-118.40799709999999,47.464698999999996,33.94250107
57933,ZRH,MIA,1678,3576,8.54917,-80.29060363769531,47.464698999999996,25.79319953918457
57935,ZRH,ORD,1678,3830,8.54917,-87.9048,47.464698999999996,41.9786
57936,ZRH,SFO,1678,3469,8.54917,-122.375,47.464698999999996,37.61899948120117
58156,DME,IAH,4029,3550,37.90629959106445,-95.34140014648438,55.40879821777344,29.98439979553223
58185,DME,SIN,4029,3316,37.90629959106445,103.994003,55.40879821777344,1.35019
58198,DME,VIE,4029,1613,37.90629959106445,16.569700241089002,55.40879821777344,48.110298156738004
58237,IAH,DME,3550,4029,-95.34140014648438,37.90629959106445,29.98439979553223,55.40879821777344
58257,LAX,LHR,3484,507,-118.40799709999999,-0.461941,33.94250107,51.4706
58276,LHR,LAX,507,3484,-0.461941,-118.40799709999999,51.4706,33.94250107
58278,LHR,SFO,507,3469,-0.461941,-122.375,51.4706,37.61899948120117
58326,SFO,LHR,3469,507,-122.375,-0.461941,37.61899948120117,51.4706
58328,SIN,DME,3316,4029,103.994003,37.90629959106445,1.35019,55.40879821777344
58359,VIE,DME,1613,4029,16.569700241089002,37.90629959106445,48.110298156738004,55.40879821777344
58603,ATL,DFW,3682,3670,-84.428101,-97.038002,33.6367,32.896801
58604,ATL,MIA,3682,3576,-84.428101,-80.29060363769531,33.6367,25.79319953918457
58605,ATL,ORD,3682,3830,-84.428101,-87.9048,33.6367,41.9786
58881,CLT,YYZ,3876,193,-80.94309997558594,-79.63059997559999,35.2140007019043,43.6772003174
59018,DFW,ATL,3670,3682,-97.038002,-84.428101,32.896801,33.6367
59093,DFW,LAX,3670,3484,-97.038002,-118.40799709999999,32.896801,33.94250107
59239,EWR,PHL,3494,3752,-74.168701171875,-75.24109649658203,40.69250106811523,39.87189865112305
59274,FRA,IST,340,1701,8.570556,28.8146,50.033333,40.976898
59393,IST,FRA,1701,340,28.8146,8.570556,40.976898,50.033333
59396,IST,JFK,1701,3797,28.8146,-73.77890015,40.976898,40.63980103
59397,IST,LAX,1701,3484,28.8146,-118.40799709999999,40.976898,33.94250107
59398,IST,MUC,1701,346,28.8146,11.7861,40.976898,48.353802
59399,IST,ORD,1701,3830,28.8146,-87.9048,40.976898,41.9786
59400,IST,ZRH,1701,1678,28.8146,8.54917,40.976898,47.464698999999996
59435,JFK,IST,3797,1701,-73.77890015,28.8146,40.63980103,40.976898
59448,JFK,PEK,3797,3364,-73.77890015,116.58499908447266,40.63980103,40.0801010131836
59495,LAX,DFW,3484,3670,-118.40799709999999,-97.038002,33.94250107,32.896801
59505,LAX,IST,3484,1701,-118.40799709999999,28.8146,33.94250107,40.976898
59519,LAX,PEK,3484,3364,-118.40799709999999,116.58499908447266,33.94250107,40.0801010131836
59677,MIA,ATL,3576,3682,-80.29060363769531,-84.428101,25.79319953918457,33.6367
59823,MUC,IST,346,1701,11.7861,28.8146,48.353802,40.976898
59873,ORD,ATL,3830,3682,-87.9048,-84.428101,41.9786,33.6367
59898,ORD,DFW,3830,3670,-87.9048,-97.038002,41.9786,32.896801
59919,ORD,IST,3830,1701,-87.9048,28.8146,41.9786,40.976898
60009,PEK,JFK,3364,3797,116.58499908447266,-73.77890015,40.0801010131836,40.63980103
60010,PEK,LAX,3364,3484,116.58499908447266,-118.40799709999999,40.0801010131836,33.94250107
60012,PEK,SFO,3364,3469,116.58499908447266,-122.375,40.0801010131836,37.61899948120117
60056,PHL,EWR,3752,3494,-75.24109649658203,-74.168701171875,39.87189865112305,40.69250106811523
60132,PHL,YYZ,3752,193,-75.24109649658203,-79.63059997559999,39.87189865112305,43.6772003174
60358,SFO,PEK,3469,3364,-122.375,116.58499908447266,37.61899948120117,40.0801010131836
60514,YYZ,CLT,193,3876,-79.63059997559999,-80.94309997558594,43.6772003174,35.2140007019043
60522,YYZ,PHL,193,3752,-79.63059997559999,-75.24109649658203,43.6772003174,39.87189865112305
60525,ZRH,IST,1678,1701,8.54917,28.8146,47.464698999999996,40.976898
60567,BCN,CDG,1218,1382,2.0784599999999998,2.55,41.2971,49.012798
60586,CDG,BCN,1382,1218,2.55,2.0784599999999998,49.012798,41.2971
60976,ATL,IAH,3682,3550,-84.428101,-95.34140014648438,33.6367,29.98439979553223
60978,ATL,LAX,3682,3484,-84.428101,-118.40799709999999,33.6367,33.94250107
60979,ATL,MEX,3682,1824,-84.428101,-99.072098,33.6367,19.4363
60980,ATL,MIA,3682,3576,-84.428101,-80.29060363769531,33.6367,25.79319953918457
61079,IAH,ATL,3550,3682,-95.34140014648438,-84.428101,29.98439979553223,33.6367
61089,LAX,ATL,3484,3682,-118.40799709999999,-84.428101,33.94250107,33.6367
61098,MAN,MUC,478,346,-2.2749500274658203,11.7861,53.35369873046875,48.353802
61125,MEX,ATL,1824,3682,-99.072098,-84.428101,19.4363,33.6367
61126,MIA,ATL,3576,3682,-80.29060363769531,-84.428101,25.79319953918457,33.6367
61132,MUC,MAN,346,478,11.7861,-2.2749500274658203,48.353802,53.35369873046875
61133,MUC,SIN,346,3316,11.7861,103.994003,48.353802,1.35019
61192,SIN,MUC,3316,346,103.994003,11.7861,1.35019,48.353802
61661,ATL,CLT,3682,3876,-84.428101,-80.94309997558594,33.6367,35.2140007019043
61665,ATL,DEN,3682,3751,-84.428101,-104.672996521,33.6367,39.861698150635
61666,ATL,DFW,3682,3670,-84.428101,-97.038002,33.6367,32.896801
61668,ATL,EWR,3682,3494,-84.428101,-74.168701171875,33.6367,40.69250106811523
61673,ATL,IAH,3682,3550,-84.428101,-95.34140014648438,33.6367,29.98439979553223
61676,ATL,JFK,3682,3797,-84.428101,-73.77890015,33.6367,40.63980103
61677,ATL,LAS,3682,3877,-84.428101,-115.15200039999999,33.6367,36.08010101
61678,ATL,LAX,3682,3484,-84.428101,-118.40799709999999,33.6367,33.94250107
61679,ATL,LHR,3682,507,-84.428101,-0.461941,33.6367,51.4706
61680,ATL,MAN,3682,478,-84.428101,-2.2749500274658203,33.6367,53.35369873046875
61684,ATL,MEX,3682,1824,-84.428101,-99.072098,33.6367,19.4363
61685,ATL,MIA,3682,3576,-84.428101,-80.29060363769531,33.6367,25.79319953918457
61689,ATL,ORD,3682,3830,-84.428101,-87.9048,33.6367,41.9786
61691,ATL,PHX,3682,3462,-84.428101,-112.01200103759766,33.6367,33.43429946899414
61699,ATL,SFO,3682,3469,-84.428101,-122.375,33.6367,37.61899948120117
61717,CLT,ATL,3876,3682,-80.94309997558594,-84.428101,35.2140007019043,33.6367
61723,DEN,ATL,3751,3682,-104.672996521,-84.428101,39.861698150635,33.6367
61724,DFW,ATL,3670,3682,-97.038002,-84.428101,32.896801,33.6367
61729,EWR,ATL,3494,3682,-74.168701171875,-84.428101,40.69250106811523,33.6367
61741,IAH,ATL,3550,3682,-95.34140014648438,-84.428101,29.98439979553223,33.6367
61744,JFK,ATL,3797,3682,-73.77890015,-84.428101,40.63980103,33.6367
61748,LAS,ATL,3877,3682,-115.15200039999999,-84.428101,36.08010101,33.6367
61751,LAX,ATL,3484,3682,-118.40799709999999,-84.428101,33.94250107,33.6367
61763,LHR,ATL,507,3682,-0.461941,-84.428101,51.4706,33.6367
61778,LHR,MAN,507,478,-0.461941,-2.2749500274658203,51.4706,53.35369873046875
61783,LHR,PEK,507,3364,-0.461941,116.58499908447266,51.4706,40.0801010131836
61787,LHR,SIN,507,3316,-0.461941,103.994003,51.4706,1.35019
61790,MAN,ATL,478,3682,-2.2749500274658203,-84.428101,53.35369873046875,33.6367
61793,MAN,LHR,478,507,-2.2749500274658203,-0.461941,53.35369873046875,51.4706
61795,MAN,MUC,478,346,-2.2749500274658203,11.7861,53.35369873046875,48.353802
61803,MEX,ATL,1824,3682,-99.072098,-84.428101,19.4363,33.6367
61804,MIA,ATL,3576,3682,-80.29060363769531,-84.428101,25.79319953918457,33.6367
61811,MUC,MAN,346,478,11.7861,-2.2749500274658203,48.353802,53.35369873046875
61812,MUC,SIN,346,3316,11.7861,103.994003,48.353802,1.35019
61815,ORD,ATL,3830,3682,-87.9048,-84.428101,41.9786,33.6367
61819,PEK,LHR,3364,507,116.58499908447266,-0.461941,40.0801010131836,51.4706
61820,PHX,ATL,3462,3682,-112.01200103759766,-84.428101,33.43429946899414,33.6367
61830,SFO,ATL,3469,3682,-122.375,-84.428101,37.61899948120117,33.6367
61832,SIN,LHR,3316,507,103.994003,-0.461941,1.35019,51.4706
61833,SIN,MUC,3316,346,103.994003,11.7861,1.35019,48.353802
64253,PHL,ATL,3752,3682,-75.24109649658203,-84.428101,39.87189865112305,33.6367
64569,ATL,JFK,3682,3797,-84.428101,-73.77890015,33.6367,40.63980103
64571,ATL,YYZ,3682,193,-84.428101,-79.63059997559999,33.6367,43.6772003174
64587,DFW,YYZ,3670,193,-97.038002,-79.63059997559999,32.896801,43.6772003174
64610,LAX,YYZ,3484,193,-118.40799709999999,-79.63059997559999,33.94250107,43.6772003174
64627,MIA,YYZ,3576,193,-80.29060363769531,-79.63059997559999,25.79319953918457,43.6772003174
64638,ORD,YYZ,3830,193,-87.9048,-79.63059997559999,41.9786,43.6772003174
64854,YYZ,ATL,193,3682,-79.63059997559999,-84.428101,43.6772003174,33.6367
64862,YYZ,DFW,193,3670,-79.63059997559999,-97.038002,43.6772003174,32.896801
64869,YYZ,LAX,193,3484,-79.63059997559999,-118.40799709999999,43.6772003174,33.94250107
64874,YYZ,MIA,193,3576,-79.63059997559999,-80.29060363769531,43.6772003174,25.79319953918457
66635,CAN,CKG,3370,3393,113.29900360107422,106.64199829101562,23.39240074157715,29.719200134277344
66643,CAN,HGH,3370,3386,113.29900360107422,120.43399810791016,23.39240074157715,30.22949981689453
66656,CAN,NRT,3370,2279,113.29900360107422,140.386001587,23.39240074157715,35.764701843299996
66658,CAN,PEK,3370,3364,113.29900360107422,116.58499908447266,23.39240074157715,40.0801010131836
66659,CAN,PVG,3370,3406,113.29900360107422,121.80500030517578,23.39240074157715,31.143400192260746
66699,CKG,CAN,3393,3370,106.64199829101562,113.29900360107422,29.719200134277344,23.39240074157715
66701,CKG,HGH,3393,3386,106.64199829101562,120.43399810791016,29.719200134277344,30.22949981689453
66705,CKG,KMG,3393,3382,106.64199829101562,102.9291667,29.719200134277344,25.101944399999997
66710,CKG,PEK,3393,3364,106.64199829101562,116.58499908447266,29.719200134277344,40.0801010131836
66718,CKG,XIY,3393,3379,106.64199829101562,108.751999,29.719200134277344,34.447102
66750,CTU,HGH,3395,3386,103.9469985961914,120.43399810791016,30.578500747680664,30.22949981689453
66786,CTU,XIY,3395,3379,103.9469985961914,108.751999,30.578500747680664,34.447102
66861,HGH,CAN,3386,3370,120.43399810791016,113.29900360107422,30.22949981689453,23.39240074157715
66863,HGH,CKG,3386,3393,120.43399810791016,106.64199829101562,30.22949981689453,29.719200134277344
66864,HGH,CTU,3386,3395,120.43399810791016,103.9469985961914,30.22949981689453,30.578500747680664
66870,HGH,KMG,3386,3382,120.43399810791016,102.9291667,30.22949981689453,25.101944399999997
66876,HGH,PEK,3386,3364,120.43399810791016,116.58499908447266,30.22949981689453,40.0801010131836
